practiceimage,PracticeimageCorrAns,congruent,practiceSentence,practiceSentenceCompQ,compRespL,compRespR,compRespCorr,block,image,sentence,ambiguous,critical,Incongruent,Single,imageCorrAns,incongruentambiguous,criticalSentenceCode,compQ,RepeatFlankerIfNeeded.thisRepN,RepeatFlankerIfNeeded.thisTrialN,RepeatFlankerIfNeeded.thisN,RepeatFlankerIfNeeded.thisIndex,practiceFlankerLoop.thisRepN,practiceFlankerLoop.thisTrialN,practiceFlankerLoop.thisN,practiceFlankerLoop.thisIndex,RepeatPracticeSentencesIfNeeded.thisRepN,RepeatPracticeSentencesIfNeeded.thisTrialN,RepeatPracticeSentencesIfNeeded.thisN,RepeatPracticeSentencesIfNeeded.thisIndex,practiceSentenceLoop.thisRepN,practiceSentenceLoop.thisTrialN,practiceSentenceLoop.thisN,practiceSentenceLoop.thisIndex,MixedPractice.thisRepN,MixedPractice.thisTrialN,MixedPractice.thisN,MixedPractice.thisIndex,MixedPracticeTrial.thisRepN,MixedPracticeTrial.thisTrialN,MixedPracticeTrial.thisN,MixedPracticeTrial.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,keyResponseIntroText.keys,keyResponseIntroText.rt,keyResponseIntro2Text.keys,keyResponseIntro2Text.rt,FlankerInstructions_keyresponse.keys,FlankerInstructions_keyresponse.rt,FlankerInstructions2_keyresponse.keys,FlankerInstructions2_keyresponse.rt,PracticeFlankerResponse.keys,PracticeFlankerResponse.corr,PracticeFlankerResponse.rt,SPRInstructions_keyresponse.keys,SPRInstructions_keyresponse.rt,key_resp_5.keys,key_resp_5.rt,SPRinstructions2_keyresponse.keys,SPRinstructions2_keyresponse.rt,IRI_0,IRI_FL_0,space_0,IRI_1,IRI_FL_1,space_1,IRI_2,IRI_FL_2,space_2,IRI_3,IRI_FL_3,space_3,IRI_4,IRI_FL_4,space_4,IRI_5,IRI_FL_5,space_5,IRI_6,IRI_FL_6,space_6,IRI_7,IRI_FL_7,space_7,IRI_8,IRI_FL_8,space_8,IRI_9,IRI_FL_9,space_9,IRI_10,IRI_FL_10,space_10,IRI_11,IRI_FL_11,space_11,IRI_12,IRI_FL_12,space_12,key_resp_practiceCompQ.keys,key_resp_practiceCompQ.corr,key_resp_practiceCompQ.rt,IRI_13,IRI_FL_13,space_13,combinedInstructions_keyresponse.keys,combinedInstructions_keyresponse.rt,keyResponseInstructionsMixed.keys,keyResponseInstructionsMixed.rt,flankerkeyresponse.keys,flankerkeyresponse.corr,flankerkeyresponse.rt,CompQkeyresponse.keys,CompQkeyresponse.corr,CompQkeyresponse.rt,key_resp_3.keys,keyResponsePreStart.keys,keyResponsePreStart.rt,key_resp_2.keys,key_resp_4.keys,IRI_14,IRI_FL_14,space_14,IRI_15,IRI_FL_15,space_15,IRI_16,IRI_FL_16,space_16,IRI_17,IRI_FL_17,space_17,IRI_18,IRI_FL_18,space_18,IRI_19,IRI_FL_19,space_19,IRI_20,IRI_FL_20,space_20,key_resp_4.rt,rest_keyresponse.keys,rest_keyresponse.rt,participant,session,group,level,date,expName,frameRate,
,,0,,,Verdadero,Falso,f,B,incongruent_right,Daniel metió el abrigo que su pareja dejó en la maleta en el clóset cuando regresaron,1,1,1,0,j,1,33,La pareja llevó un abrigo en su equipaje.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,41,41,12,,,,,,,,,,,,,,,,,,0.5327132939710282,0.5109819080098532,0.5327132939710282,0.2683267960092053,0.23480206303065643,0.8010400899802335,0.2171117000398226,0.18469945201650262,1.018151790020056,0.7014532379689626,0.6718956779805012,1.7196050279890187,0.6514606570126489,0.6224108900059946,2.3710656850016676,1.1692293579690158,1.1385068710078485,3.5402950429706834,0.4357486930093728,0.40649130899691954,3.9760437359800562,1.5536573040299118,1.5085565390181728,5.529701040009968,0.9200719799846411,0.8908346979878843,6.449773019994609,0.39955277397530153,0.35419803496915847,6.849325793969911,0.5360257260035723,0.5070602059713565,7.385351519973483,0.8523954400443472,0.8022082549869083,8.23774696001783,0.33407807297771797,0.30811216798610985,8.571825032995548,,,,0.38409443001728505,0.3389048809767701,8.955919463012833,,,,,j,1,0.6901719010202214,f,1,7.492601196980104,,,,None,None,0.5515531109995209,0.5058199060149491,9.507472574012354,0.5516340439789928,0.5018571350374259,10.059106617991347,,,,,,,,,,,,,,,,,,,10,001,1,2,2018_Oct_04_1542,Dissertation,59.88922004428605,
,,1,,,Verdadero,Falso,f,B,congruent_right,Después de hacer la tarea Pilar volvió a jugar videojuegos,0,0,0,0,j,0,241,A Pilar le gustan los videojuegos.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,42,42,40,,,,,,,,,,,,,,,,,,1.8209437199984677,1.8096324439975433,1.8209437199984677,0.6009127849829383,0.5584796399925835,2.421856504981406,0.8190348170464858,0.789438562002033,3.240891322027892,0.4683202779851854,0.4389514929498546,3.7092116000130773,0.6343337370199151,0.6057381199789234,4.343545337032992,0.5022071949788369,0.47281668201321736,4.845752532011829,1.1191574279800989,1.091084936982952,5.964909959991928,2.1894863820052706,2.1563749980414286,8.154396341997199,0.7186703800107352,0.6855800300254487,8.873066722007934,0.9519089279929176,0.9228779629920609,9.824975650000852,,,,,,,,,,,,,,,,,,,,j,1,0.6233792980201542,f,1,2.0447238289634697,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,10,001,1,2,2018_Oct_04_1542,Dissertation,59.88922004428605,
,,1,,,Verdadero,Falso,j,B,congruent_right,Amalia puso el jamón que sus hermanos dejaron en los platos en el refrigerador después de que comieron,1,1,0,0,j,0,34,Los hermanos ordenaron la mesa después de comer. ,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,43,43,13,,,,,,,,,,,,,,,,,,0.6177750849747099,0.5968571869889274,0.6177750849747099,0.3661716729984619,0.33648614201229066,0.9839467579731718,0.41948902199510485,0.37317625200375915,1.4034357799682766,0.34977782698115334,0.30521791701903567,1.75321360694943,0.3184580650413409,0.28902700199978426,2.071671671990771,0.43448468297719955,0.40530134696746245,2.5061563549679704,0.517474377003964,0.48910293501103297,3.0236307319719344,0.41841727000428364,0.389339508023113,3.442048001976218,0.36754858802305534,0.3391152099939063,3.8095965899992734,0.6505258219549432,0.6219922950258479,4.460122411954217,0.4019549780059606,0.36850663303630427,4.862077389960177,0.551641481986735,0.5184127669781446,5.413718871946912,0.5676792630110867,0.5389561230549589,5.981398134957999,,,,0.4178283670335077,0.38836483197519556,6.399226501991507,,,,,j,1,0.5569030349724926,j,1,10.462011872034054,,,,None,None,0.4520376999862492,0.4230937599786557,6.851264201977756,0.5344038180192001,0.5054458130034618,7.385668019996956,0.4010150319663808,0.3717903629876673,7.786683051963337,0.4341991679975763,0.40530659997602925,8.220882219960913,,,,,,,,,,,,,10,001,1,2,2018_Oct_04_1542,Dissertation,59.88922004428605,
,,0,,,Verdadero,Falso,f,A,single_left,a,0,0,0,1,f,0,309,a,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,44,44,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1,0.6691332070040517,None,0,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,10,001,1,2,2018_Oct_04_1542,Dissertation,59.88922004428605,
,,0,,,Verdadero,Falso,f,B,incongruent_right,El padre metió las copas sucias que su hija dejó en la mesa en el lavaplatos cuando acabó de comer,1,1,1,0,j,1,37,El padre limpió la mesa después de la comida.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,45,45,16,,,,,,,,,,,,,,,,,,1.2014801150071435,1.1840766239911318,1.2014801150071435,0.4684623599750921,0.42266837204806507,1.6699424749822356,0.38421206799102947,0.3519634130061604,2.054154542973265,1.0518446500063874,1.0197245120070875,3.1059991929796524,0.6353888469748199,0.6021435400471091,3.7413880399544723,1.8887574480031617,1.860348829999566,5.630145487957634,1.0191351150278933,0.9861997879925184,6.649280602985527,0.5182790299877524,0.48899574001552537,7.16755963297328,1.3036780849797651,1.274351512955036,8.471237717953045,0.5010312350350432,0.46864731796085835,8.972268952988088,1.2037474020035006,1.1743053499958478,10.176016354991589,0.9187703679781407,0.8869178199674934,11.09478672296973,0.3674718870315701,0.3381021700333804,11.4622586100013,,,,0.36746575799770653,0.3388471729704179,11.829724367999006,,,,,j,1,0.5711821019649506,f,1,3.1924511829856783,,,,None,None,0.41784971999004483,0.3885310179903172,12.247574087989051,0.3842658619978465,0.35560604999773204,12.631839949986897,0.4342962200171314,0.4019608279922977,13.066136170004029,0.5349973400007002,0.5060438780346885,13.601133510004729,0.8695433179964311,0.840644690033514,14.47067682800116,0.4173188949935138,0.3884175479761325,14.887995722994674,,,,,,,10,001,1,2,2018_Oct_04_1542,Dissertation,59.88922004428605,
,,0,,,Verdadero,Falso,f,A,single_right,a,0,0,0,1,j,0,310,a,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,46,46,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1,0.4383180500008166,None,0,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,10,001,1,2,2018_Oct_04_1542,Dissertation,59.88922004428605,
,,0,,,Verdadero,Falso,f,A,single_right,a,0,0,0,1,j,0,306,a,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,47,47,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1,0.5063930029864423,None,0,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,10,001,1,2,2018_Oct_04_1542,Dissertation,59.88922004428605,
,,0,,,Verdadero,Falso,f,A,incongruent_left,a,0,0,1,0,f,0,313,a,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,48,48,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1,0.5706776480074041,None,0,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,10,001,1,2,2018_Oct_04_1542,Dissertation,59.88922004428605,
,,1,,,Verdadero,Falso,f,A,congruent_left,a,0,0,0,0,f,0,307,a,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,49,49,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1,0.5233501169714145,None,0,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,10,001,1,2,2018_Oct_04_1542,Dissertation,59.88922004428605,
,,1,,,Verdadero,Falso,j,B,congruent_left,Los novios tomaron vino durante la fiesta,0,0,0,0,f,0,247,Los novios sólo toman cerveza.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,50,50,46,,,,,,,,,,,,,,,,,,0.8005565979983658,0.7915259120054543,0.8005565979983658,0.7355582949821837,0.7057829599943943,1.5361148929805495,0.7353927920339629,0.7065630899742246,2.2715076850145124,0.78451488801511,0.7562227449961938,3.0560225730296224,0.9202766599482857,0.8904357880237512,3.976299232977908,0.7178623720537871,0.6898891750024632,4.694161605031695,0.5347458849428222,0.5050492080044933,5.228907489974517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1,0.48918117000721395,j,1,2.6453339330037124,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,10,001,1,2,2018_Oct_04_1542,Dissertation,59.88922004428605,
,,1,,,Verdadero,Falso,f,A,congruent_left,a,0,0,0,0,f,0,311,a,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,51,51,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1,0.6218798529589549,None,0,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,10,001,1,2,2018_Oct_04_1542,Dissertation,59.88922004428605,
,,1,,,Verdadero,Falso,f,A,congruent_right,a,0,0,0,0,j,0,304,a,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,52,52,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1,0.4053215049789287,None,0,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,10,001,1,2,2018_Oct_04_1542,Dissertation,59.88922004428605,
,,1,,,Verdadero,Falso,j,B,congruent_right,Cuando mi hermana maneja el carro mi papá camina a la oficina,0,0,0,0,j,0,237,Mi hermana tiene su propio carro.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,53,53,36,,,,,,,,,,,,,,,,,,0.6838694050093181,0.6721861709957011,0.6838694050093181,0.6512543479911983,0.621769419987686,1.3351237530005164,0.3352382099837996,0.3053750550025143,1.670361962984316,0.449845802038908,0.42084711499046534,2.120207765023224,1.454184042988345,1.4249443949665874,3.574391808011569,0.4344066070043482,0.40475820301799104,4.008798415015917,0.4857130500022322,0.4572765859775245,4.4945114650181495,0.5346365129807964,0.5061666870024055,5.029147977998946,0.8189657269977033,0.7903640629956499,5.848113704996649,1.3202036180300638,1.2891891389735974,7.168317323026713,0.633754679991398,0.6052399629843421,7.802072003018111,0.5027266549877822,0.47254992002854124,8.304798658005893,,,,,,,,,,,,,,j,1,0.47322400799021125,f,0,7.491720935038757,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,10,001,1,2,2018_Oct_04_1542,Dissertation,59.88922004428605,
,,0,,,Verdadero,Falso,j,B,incongruent_left,Los novios montaron la sofá que su amigo les dejó en la sala de su nuevo piso ,0,1,1,0,f,0,118,Los novios compró la sofá nueva.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,54,54,28,,,,,,,,,,,,,,,,,,0.7341431679669768,0.718395514995791,0.7341431679669768,0.48457499500364065,0.45552454801509157,1.2187181629706174,2.60662144201342,2.57757731503807,3.8253396049840376,1.0196041750023142,0.9903766119969077,4.844943779986352,0.46826969302492216,0.4387718180078082,5.313213473011274,2.155841954983771,2.1230668450007215,7.469055427995045,0.9019533320097253,0.8695731019834056,8.37100876000477,0.935879529977683,0.906557812995743,9.306888289982453,0.9692584400181659,0.9360787170007825,10.276146730000619,3.0916262950049713,3.0625627349945717,13.36777302500559,0.317343404982239,0.28849417000310495,13.68511642998783,0.41814926301594824,0.3887555619585328,14.103265693003777,0.3509932449669577,0.32222507998812944,14.454258937970735,,,,0.28393616201356053,0.2556698880507611,14.738195099984296,,,,,f,1,0.5715360380127095,j,1,2.795094405009877,,,,None,None,0.3343954780139029,0.3056306199869141,15.072590577998199,0.41773415001807734,0.38891510700341314,15.490324728016276,0.38405013497686014,0.3554234129842371,15.874374862993136,,,,,,,,,,,,,,,,10,001,1,2,2018_Oct_04_1542,Dissertation,59.88922004428605,
,,0,,,Verdadero,Falso,f,B,incongruent_left,Las chicas acomodaron la ropa que sus padres les dejaron en su cuarto dentro del clóset antes de dormir,1,1,1,0,f,1,36,Los padres doblaron la ropa para sus hijas.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,55,55,15,,,,,,,,,,,,,,,,,,1.4186421100166626,1.4016206249943934,1.4186421100166626,0.5191412799758837,0.4898895749938674,1.9377833899925463,1.0359063280047849,0.9905560100451112,2.973689717997331,0.7011251869844273,0.6717643379815854,3.6748149049817584,1.1200185799971223,1.0904492079862393,4.794833484978881,1.4373578780214302,1.409938926983159,6.232191363000311,0.8858292970107868,0.840445659996476,7.118020660011098,0.8189791449694894,0.7746095070033334,7.936999804980587,1.5373886449960992,1.5052114299614914,9.474388449976686,1.9883873280487023,1.9598798250081018,11.462775778025389,0.9692825999809429,0.940813826979138,12.432058378006332,0.8687091550091282,0.8400010250043124,13.30076753301546,0.6189577750046737,0.5861659229849465,13.919725308020134,,,,0.41776723199291155,0.38880031800363213,14.337492540013045,,,,,f,1,1.2245550279621966,f,1,5.1685586249805056,,,,None,None,0.4510147050023079,0.4225304030114785,14.788507245015353,0.48423020500922576,0.43851377797545865,15.272737450024579,0.3682599899475463,0.3390233649988659,15.640997439972125,0.46787824999773875,0.43501358496723697,16.108875689969864,0.41746409301413223,0.38830211298773065,16.526339782983996,,,,,,,,,,10,001,1,2,2018_Oct_04_1542,Dissertation,59.88922004428605,
,,0,,,Verdadero,Falso,f,A,incongruent_right,a,0,0,1,0,j,0,315,a,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,56,56,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1,0.6388387479819357,None,0,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,10,001,1,2,2018_Oct_04_1542,Dissertation,59.88922004428605,
,,0,,,Verdadero,Falso,f,B,incongruent_right,El chico toca el violín raro,0,0,1,0,j,0,257,El chico no sabe tocar bien.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,57,57,56,,,,,,,,,,,,,,,,,,0.5836013499647379,0.5745862950570881,0.5836013499647379,0.2843663800158538,0.255509153008461,0.8679677299805917,0.3847414029878564,0.35190538002643734,1.252709132968448,0.5505928050260991,0.5216962179983966,1.8033019379945472,0.4687679699854925,0.43904442799976096,2.2720699079800397,0.4004214549786411,0.372194848023355,2.672491362958681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1,0.553466816956643,j,0,15.628193584969267,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,10,001,1,2,2018_Oct_04_1542,Dissertation,59.88922004428605,
,,1,,,Verdadero,Falso,j,B,congruent_left,La arquitecta puso los planos que sus compañeros le dejaron en su oficina encima de la mesa para verlos bien,1,1,0,0,f,0,35,La arquitecta sacó los planos de su bolsa.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,58,58,14,,,,,,,,,,,,,,,,,,0.6007042370038107,0.5681262019788846,0.6007042370038107,0.26692412997363135,0.2358995900140144,0.8676283669774421,0.2677074749954045,0.23937124299118295,1.1353358419728465,0.6178802630165592,0.5721284099854529,1.7532161049894057,0.6692911569844,0.6401557979988866,2.4225072619738057,0.4336527099949308,0.40474183001788333,2.8561599719687365,0.53512585000135,0.5056607429869473,3.3912858219700865,0.467691947997082,0.43947603297419846,3.8589777699671686,0.5514035800006241,0.5225123899872415,4.410381349967793,0.5686174870352261,0.5397276150179096,4.978998837003019,0.33402184495935217,0.30147366295568645,5.313020681962371,0.7183415300096385,0.689103470009286,6.031362211972009,0.7020615800283849,0.67269584198948,6.733423792000394,,,,0.5515729379840195,0.5186126469634473,7.284996729984414,,,,,f,1,0.42305044998647645,j,1,6.37380858999677,,,,None,None,0.8686412599636242,0.8364513529813848,8.153637989948038,0.334420700033661,0.30604512500576675,8.488058689981699,0.4179795969976112,0.38888996001333,8.90603828697931,0.6181752780103125,0.5889634100021794,9.524213564989623,0.63538603001507,0.6056114470120519,10.159599595004693,0.8513757469481789,0.822387620981317,11.010975341952872,,,,,,,10,001,1,2,2018_Oct_04_1542,Dissertation,59.88922004428605,
,,0,,,Verdadero,Falso,f,B,incongruent_left,Los planos del arquitecto tienen un diseño muy creativo ,0,0,1,0,f,0,251,El arquitecto es muy bueno y creativo.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,59,59,50,,,,,,,,,,,,,,,,,,0.5336593619431369,0.5224649839801714,0.5336593619431369,0.28424825001275167,0.254423294973094,0.8179076119558886,0.7021828829892911,0.6743968320079148,1.5200904949451797,0.6348573550349101,0.6070950989960693,2.15494784998009,1.0864060099702328,1.057720344979316,3.2413538599503227,0.5516227000043727,0.5228020430076867,3.7929765599546954,0.5007941300282255,0.47212896996643394,4.293770689982921,2.089033579977695,2.0600661520147696,6.382804269960616,0.3176808200078085,0.2843623800436035,6.700485089968424,,,,,,,,,,,,,,,,,,,,,,,f,1,0.4559244650299661,f,1,2.177134714962449,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,10,001,1,2,2018_Oct_04_1542,Dissertation,59.88922004428605,
,,1,,,Verdadero,Falso,j,B,congruent_right,Mientras el novio pagaba el diamante se le cayó al piso,1,1,0,0,j,0,26,La esposa dejó caer el diamante al piso.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,60,60,5,,,,,,,,,,,,,,,,,,0.5328674779739231,0.5198872460168786,0.5328674779739231,0.3180008720373735,0.2844206080189906,0.8508683500112966,0.9177894729655236,0.8898072660085745,1.7686578229768202,0.5525991850299761,0.5226849309983663,2.3212570080067962,0.6015373449772596,0.5724684199667536,2.922794352984056,0.4351970070274547,0.4025376450153999,3.3579913600115106,0.4003980979905464,0.37163447798229754,3.758389458002057,0.9359614899731241,0.9062997970031574,4.694350947975181,0.6017520769964904,0.5729085700004362,5.296103024971671,0.9025400379905477,0.8731740799848922,6.198643062962219,0.5343079169979319,0.5050982320099138,6.732950979960151,,,,,,,,,,,,,,,,,j,1,0.6895089500467293,j,1,11.569472572009545,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,10,001,1,2,2018_Oct_04_1542,Dissertation,59.88922004428605,
,,0,,,Verdadero,Falso,j,B,incongruent_left,Cuando los jardineros se fueron el jardín era el más bonito del barrio,0,1,1,0,f,0,110,Los clientes no se quedaron satisfechos con el jardín.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,61,61,24,,,,,,,,,,,,,,,,,,0.5173362530185841,0.5047608869499527,0.5173362530185841,0.31780538195744157,0.28801966697210446,0.8351416349760257,0.24979734502267092,0.22056054702261463,1.0849389799986966,0.30075968301389366,0.27134251699317247,1.3856986630125903,0.5021940119913779,0.46934798901202157,1.8878926750039682,0.3339762549730949,0.3055833579855971,2.221868929977063,0.451334678044077,0.4055906120338477,2.67320360802114,0.9527421569800936,0.9241888920078054,3.6259457650012337,0.33416503499029204,0.3058856200077571,3.9601107999915257,0.28298832301516086,0.25369959603995085,4.243099123006687,0.3599615669809282,0.32995683199260384,4.603060689987615,0.44281566300196573,0.40461510996101424,5.0458763529895805,0.6355947970296256,0.6029846199671738,5.681471150019206,,,,,,,,,,,f,1,0.472605446993839,j,1,4.397090515005402,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,10,001,1,2,2018_Oct_04_1542,Dissertation,59.88922004428605,
,,0,,,Verdadero,Falso,j,B,incongruent_left,Los estudiantes metieron la tarea que la maestra les dio en la clase en sus bolsas antes de irse,1,1,1,0,f,1,40,La maestra se quedó con la tarea de los alumnos.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,62,62,19,,,,,,,,,,,,,,,,,,0.619488016993273,0.6085978039773181,0.619488016993273,0.3330222649965435,0.30602500797249377,0.9525102819898166,0.30226460297126323,0.2723778850049712,1.2547748849610798,0.5000780470436439,0.46762522001517937,1.7548529320047237,0.41823899996234104,0.3885138600016944,2.1730919319670647,0.35066874301992357,0.32092832995112985,2.5237606749869883,0.4352153320214711,0.39860491699073464,2.9589760070084594,0.2997321099974215,0.2709374749683775,3.258708117005881,0.8532451379578561,0.8196481500053778,4.111953254963737,0.367564151994884,0.33861917501781136,4.479517406958621,0.3509486780385487,0.322959829994943,4.83046608499717,0.4505959220114164,0.4218083879677579,5.281062007008586,0.3184295649989508,0.28568684501806274,5.599491572007537,,,,0.40059290995122865,0.3672066780272871,6.0000844819587655,,,,,f,1,0.5067197980242781,j,1,4.632940370007418,,,,None,None,0.651717122993432,0.6227379569900222,6.6518016049521975,0.41764158505247906,0.3888781529967673,7.069443190004677,1.0864173349691555,1.0497057370375842,8.155860524973832,0.9018320729956031,0.8709762889775448,9.057692597969435,0.35187145200325176,0.3174485450144857,9.409564049972687,,,,,,,,,,10,001,1,2,2018_Oct_04_1542,Dissertation,59.88922004428605,
,,0,,,Verdadero,Falso,j,B,incongruent_right,Mientras el padre rezaba la biblia antigua se le cayó al piso,0,1,1,0,j,0,107,El padre no es muy religioso.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,63,63,23,,,,,,,,,,,,,,,,,,0.5345272349659353,0.5220153570408002,0.5345272349659353,0.5344202700071037,0.5066532130003907,1.068947504973039,0.28357010800391436,0.2544708279892802,1.3525176129769534,0.3173053900245577,0.28787518001627177,1.669823003001511,0.4325171869713813,0.40212928503751755,2.1023401899728924,0.9870175790274516,0.9425009679980576,3.089357769000344,0.501378274988383,0.4667235420201905,3.590736043988727,1.0032531259930693,0.9732473219628446,4.593989169981796,0.5692550400272012,0.5201201300369576,5.1632442100089975,1.4531275699846447,1.421219160023611,6.616371779993642,0.3514466799679212,0.3225193020189181,6.967818459961563,0.4679796050186269,0.43561336799757555,7.43579806498019,,,,,,,,,,,,,,j,1,0.5554265180253424,j,1,1.4575203400454484,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,10,001,1,2,2018_Oct_04_1542,Dissertation,59.88922004428605,
,,0,,,Verdadero,Falso,f,A,single_left,a,0,0,0,1,f,0,314,a,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,64,64,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1,0.4563916919869371,None,0,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,10,001,1,2,2018_Oct_04_1542,Dissertation,59.88922004428605,
,,0,,,Verdadero,Falso,j,B,single_right,Subí la escalera para irme a dormir,0,0,0,1,j,0,250,Mi cuarto de dormir está en la planta baja.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,65,65,49,,,,,,,,,,,,,,,,,,0.6168939280323684,0.6029940599692054,0.6168939280323684,0.3677782019949518,0.33820594497956336,0.9846721300273202,0.4669321549590677,0.43724975996883586,1.451604284986388,0.5696184600237757,0.5355217600008473,2.0212227450101636,0.41770995798287913,0.38831834797747433,2.4389327029930428,0.48469165002461523,0.4523491199943237,2.923624353017658,1.3699737719725817,1.3406121419975534,4.29359812499024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1,0.4052292450214736,j,1,7.624354539962951,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,10,001,1,2,2018_Oct_04_1542,Dissertation,59.88922004428605,
,,0,,,Verdadero,Falso,f,B,incongruent_right,Sandra acomodó las novelas que Antonia dejó en el librero cuando las encontró,0,1,1,0,j,0,115,Sandra limpió el lío de libros de Antonia.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,66,66,27,,,,,,,,,,,,,,,,,,0.5356362250167876,0.5247628649813123,0.5356362250167876,0.30011050001485273,0.2713571569765918,0.8357467250316404,0.26753948495024815,0.23870992503361776,1.1032862099818885,0.6011635750182904,0.5719025920261629,1.704449785000179,0.48529701301595196,0.43876591796288267,2.189746798016131,1.05300122697372,1.0234842450008728,3.242748024989851,0.33401286002481356,0.3066532370285131,3.5767608850146644,0.3175019850023091,0.28799788298783824,3.8942628700169735,0.6685647600097582,0.6391415050020441,4.562827630026732,0.35024904797319323,0.32212371699279174,4.913076677999925,0.6185230070259422,0.5903869890025817,5.531599685025867,0.7191263579879887,0.6727892349590547,6.250726043013856,0.41731872997479513,0.388137737987563,6.668044772988651,,,,,,,,,,,j,1,0.5728275800356641,j,0,6.438426273001824,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,10,001,1,2,2018_Oct_04_1542,Dissertation,59.88922004428605,
