practiceimage,PracticeimageCorrAns,congruent,practiceSentence,practiceSentenceCompQ,compRespL,compRespR,compRespCorr,block,image,sentence,ambiguous,critical,Incongruent,Single,imageCorrAns,incongruentambiguous,criticalSentenceCode,compQ,RepeatFlankerIfNeeded.thisRepN,RepeatFlankerIfNeeded.thisTrialN,RepeatFlankerIfNeeded.thisN,RepeatFlankerIfNeeded.thisIndex,practiceFlankerLoop.thisRepN,practiceFlankerLoop.thisTrialN,practiceFlankerLoop.thisN,practiceFlankerLoop.thisIndex,RepeatPracticeSentencesIfNeeded.thisRepN,RepeatPracticeSentencesIfNeeded.thisTrialN,RepeatPracticeSentencesIfNeeded.thisN,RepeatPracticeSentencesIfNeeded.thisIndex,practiceSentenceLoop.thisRepN,practiceSentenceLoop.thisTrialN,practiceSentenceLoop.thisN,practiceSentenceLoop.thisIndex,MixedPractice.thisRepN,MixedPractice.thisTrialN,MixedPractice.thisN,MixedPractice.thisIndex,MixedPracticeTrial.thisRepN,MixedPracticeTrial.thisTrialN,MixedPracticeTrial.thisN,MixedPracticeTrial.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,keyResponseIntroText.keys,keyResponseIntroText.rt,keyResponseIntro2Text.keys,keyResponseIntro2Text.rt,FlankerInstructions_keyresponse.keys,FlankerInstructions_keyresponse.rt,FlankerInstructions2_keyresponse.keys,FlankerInstructions2_keyresponse.rt,PracticeFlankerResponse.keys,PracticeFlankerResponse.corr,PracticeFlankerResponse.rt,SPRInstructions_keyresponse.keys,SPRInstructions_keyresponse.rt,key_resp_5.keys,key_resp_5.rt,SPRinstructions2_keyresponse.keys,SPRinstructions2_keyresponse.rt,IRI_0,IRI_FL_0,space_0,IRI_1,IRI_FL_1,space_1,IRI_2,IRI_FL_2,space_2,IRI_3,IRI_FL_3,space_3,IRI_4,IRI_FL_4,space_4,IRI_5,IRI_FL_5,space_5,IRI_6,IRI_FL_6,space_6,IRI_7,IRI_FL_7,space_7,IRI_8,IRI_FL_8,space_8,IRI_9,IRI_FL_9,space_9,IRI_10,IRI_FL_10,space_10,IRI_11,IRI_FL_11,space_11,IRI_12,IRI_FL_12,space_12,key_resp_practiceCompQ.keys,key_resp_practiceCompQ.corr,key_resp_practiceCompQ.rt,IRI_13,IRI_FL_13,space_13,combinedInstructions_keyresponse.keys,combinedInstructions_keyresponse.rt,keyResponseInstructionsMixed.keys,keyResponseInstructionsMixed.rt,flankerkeyresponse.keys,flankerkeyresponse.corr,flankerkeyresponse.rt,CompQkeyresponse.keys,CompQkeyresponse.corr,CompQkeyresponse.rt,key_resp_3.keys,keyResponsePreStart.keys,keyResponsePreStart.rt,IRI_14,IRI_FL_14,space_14,IRI_15,IRI_FL_15,space_15,IRI_16,IRI_FL_16,space_16,IRI_17,IRI_FL_17,space_17,IRI_18,IRI_FL_18,space_18,key_resp_2.keys,key_resp_4.keys,IRI_19,IRI_FL_19,space_19,key_resp_4.rt,IRI_20,IRI_FL_20,space_20,rest_keyresponse.keys,rest_keyresponse.rt,participant,session,group,level,date,expName,frameRate,
,,0,,,Verdadero,Falso,j,B,incongruent_left,La cantante colocó el micrófono que usó en el escenario en su lugar después del concierto,1,1,1,0,f,1,31,La cantante no usó un micrófono durante el show.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,41,41,10,,,,,,,,,,,,,,,,,,0.5007015730370767,0.4849346930277534,0.5007015730370767,0.20027351996395737,0.15511240501655266,0.7009750930010341,0.26762701000552624,0.236246602027677,0.9686021030065604,0.2500255500199273,0.22068008698988706,1.2186276530264877,0.4015325420186855,0.37163281498942524,1.6201601950451732,0.5518087749951519,0.523734432994388,2.171968970040325,0.3162910930113867,0.2875492350431159,2.4882600630517118,0.2846686419798061,0.250919381971471,2.772928705031518,0.3008489299681969,0.2730267670121975,3.073777634999715,0.30074246803997084,0.25397503800923005,3.3745201030396856,0.3677596799680032,0.33883480000076815,3.742279783007689,0.3680387070053257,0.33851981500629336,4.1103184900130145,0.2838228379841894,0.25145536195486784,4.394141327997204,,,,0.28442832705331966,0.25584125000750646,4.678569655050524,,,,,f,1,0.6389475250034593,f,0,3.597163804981392,,,,0.3674705599551089,0.3352747379685752,5.0460402150056325,0.2838765230262652,0.25560756999766454,5.329916738031898,,,,,,,,,,None,None,,,,,,,,,,8,001,3,2,2018_Oct_04_1120,Dissertation,59.49359316166042,
,,0,,,Verdadero,Falso,j,B,incongruent_left,Justo cuando aparcaron el carro viejo volvió a fallar,1,1,1,0,f,1,23,El carro está en una condición perfecta.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,42,42,2,,,,,,,,,,,,,,,,,,0.6173657499602996,0.5988020650111139,0.6173657499602996,0.4510928849922493,0.42329431005055085,1.068458634952549,0.35132603702368215,0.32229338301112875,1.419784671976231,0.6512401400250383,0.6185053799999878,2.0710248120012693,0.35131080995779485,0.31814889499219134,2.422335621959064,0.33436171303037554,0.30485991202294827,2.7566973349894397,5.0463760099955834,5.018189167021774,7.803073344985023,0.26717965700663626,0.2379060200182721,8.07025300199166,0.30101830296916887,0.2718019600142725,8.371271304960828,,,,,,,,,,,,,,,,,,,,,,,f,1,0.5185435650055297,j,1,1.3258253230014816,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,8,001,3,2,2018_Oct_04_1120,Dissertation,59.49359316166042,
,,1,,,Verdadero,Falso,f,A,congruent_right,The girl,0,0,0,0,j,0,304,a,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,43,43,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1,0.6410792500246316,None,0,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,8,001,3,2,2018_Oct_04_1120,Dissertation,59.49359316166042,
,,0,,,Verdadero,Falso,j,B,incongruent_right,Cuando Dora compró la comida se le quedó en el mercado,1,1,1,0,j,1,30,Dora salió del mercado con la comida.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,44,44,9,,,,,,,,,,,,,,,,,,0.5343605880043469,0.519739200011827,0.5343605880043469,0.25048538501141593,0.22096147801494226,0.7848459730157629,0.23354154999833554,0.20452695799758658,1.0183875230140984,0.3346566449617967,0.30151143501279876,1.353044167975895,0.3013184370356612,0.2724385450128466,1.6543626050115563,0.2496077679679729,0.21791735000442713,1.9039703729795292,0.23416223004460335,0.20525143202394247,2.1381326030241325,0.2679167669848539,0.23830080701736733,2.4060493700089864,0.28352497500600293,0.25464710500091314,2.6895743450149894,0.2500951679539867,0.22108669200679287,2.939669512968976,0.2344287500018254,0.2053233000333421,3.1740982629708014,,,,,,,,,,,,,,,,,j,1,0.7738141500158235,j,1,1.6420394349843264,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,8,001,3,2,2018_Oct_04_1120,Dissertation,59.49359316166042,
,,0,,,Verdadero,Falso,j,B,incongruent_right,Mientras el novio pagaba el diamante se le cayó al piso,1,1,1,0,j,1,26,La esposa dejó caer el diamante al piso.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,45,45,5,,,,,,,,,,,,,,,,,,0.6332021750276908,0.6182550530065782,0.6332021750276908,0.26817737298551947,0.2383369900053367,0.9013795480132103,0.2336474600015208,0.2008270699880086,1.135027008014731,0.26697167003294453,0.23739566502626985,1.4019986780476756,4.244980046991259,4.215226455009542,5.6469787250389345,0.4349910379969515,0.40591430803760886,6.081969763035886,0.3002121319877915,0.27144848002353683,6.3821818950236775,0.38468025298789144,0.3547324670362286,6.766862148011569,0.2509439869900234,0.21781204000581056,7.017806135001592,0.199918668018654,0.17110308504197747,7.217724803020246,0.2341436620336026,0.20027741801459342,7.451868465053849,,,,,,,,,,,,,,,,,j,1,0.45640002499567345,f,0,3.429979977023322,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,8,001,3,2,2018_Oct_04_1120,Dissertation,59.49359316166042,
,,1,,,Verdadero,Falso,f,B,congruent_right,En el salón de conciertos resonaba la música de la banda ,0,0,0,0,j,0,249,Se podía escuchar la música en todo el salón.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,46,46,48,,,,,,,,,,,,,,,,,,0.5666555050411262,0.5536570050171576,0.5666555050411262,0.23503114795312285,0.20514929294586182,0.801686652994249,0.21626859699608758,0.1837385599501431,1.0179552499903366,0.2515550880343653,0.22213464498054236,1.269510338024702,0.31722724199062213,0.28901037498144433,1.586737580015324,0.31717097002547234,0.28760062699439004,1.9039085500407964,0.40155827795388177,0.3722347700386308,2.305466827994678,0.3671113850432448,0.33391230000415817,2.672578213037923,0.30062404699856415,0.27158274000976235,2.973202260036487,0.2677775729680434,0.2346636779839173,3.2409798330045305,0.21743271203013137,0.18796972697600722,3.458412545034662,,,,,,,,,,,,,,,,,j,1,0.539443889982067,f,1,2.323987709998619,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,8,001,3,2,2018_Oct_04_1120,Dissertation,59.49359316166042,
,,1,,,Verdadero,Falso,j,B,congruent_left,Después de pintar su casa Julieta tuvo que limpiar,0,0,0,0,f,0,243,Las paredes de la casa están descoloridas. ,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,47,47,42,,,,,,,,,,,,,,,,,,0.5668434819672257,0.5555564970127307,0.5668434819672257,0.2170436949818395,0.18723623896948993,0.7838871769490652,0.21678807900752872,0.18704585399245843,1.000675255956594,0.21846972103230655,0.1888831119867973,1.2191449769889005,0.46772683796007186,0.43888324999716133,1.6868718149489723,0.31727446999866515,0.28780892002396286,2.0041462849476375,0.3682515850523487,0.33487411797977984,2.372397869999986,0.30031160498037934,0.27096658997470513,2.6727094749803655,0.284255167003721,0.2544617669773288,2.9569646419840865,,,,,,,,,,,,,,,,,,,,,,,f,1,0.7542506399913691,j,1,2.84515853197081,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,8,001,3,2,2018_Oct_04_1120,Dissertation,59.49359316166042,
,,0,,,Verdadero,Falso,j,B,single_right,El chico guapo está bien solo ,0,0,0,1,j,0,258,El chico está contento sin novia.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,48,48,57,,,,,,,,,,,,,,,,,,0.5841207600315101,0.570899489976,0.5841207600315101,0.41714942996622995,0.38880189700284973,1.00127018999774,0.8688500510179438,0.8393676520208828,1.8701202410156839,0.35008737799944356,0.3360661899787374,2.2202076190151274,0.284238844003994,0.27055854396894574,2.5044464630191214,0.3345712819718756,0.3045014870003797,2.839017744990997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,,f,0,1.857573491986841,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,8,001,3,2,2018_Oct_04_1120,Dissertation,59.49359316166042,
,,0,,,Verdadero,Falso,f,B,single_left,La estudiante lista adivinó la respuesta correcta primero,0,0,0,1,f,0,248,La estudiante fue la primera en responder. ,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,49,49,47,,,,,,,,,,,,,,,,,,0.600771710043773,0.589750481012743,0.600771710043773,0.21658931794809178,0.18749169999500737,0.8173610279918648,0.2181616669986397,0.18810573499649763,1.0355226949905045,0.23369404301047325,0.20477730501443148,1.2692167380009778,0.23427146003814414,0.20597579004243016,1.503488198039122,0.41790513996966183,0.3893765549873933,1.9213933380087838,0.9853557220194489,0.9570453769993037,2.9067490600282326,0.3516634629922919,0.3191515749786049,3.2584125230205245,,,,,,,,,,,,,,,,,,,,,,,,,,f,1,0.718119484023191,f,1,2.02695465501165,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,8,001,3,2,2018_Oct_04_1120,Dissertation,59.49359316166042,
,,1,,,Verdadero,Falso,f,A,congruent_left,The girl,0,0,0,0,f,0,303,a,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,50,50,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1,1.8223385820165277,None,0,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,8,001,3,2,2018_Oct_04_1120,Dissertation,59.49359316166042,
,,1,,,Verdadero,Falso,j,B,congruent_left,Los novios tomaron vino durante la fiesta,0,0,0,0,f,0,247,Los novios sólo toman cerveza.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,51,51,46,,,,,,,,,,,,,,,,,,0.6674928650027141,0.6585709269857034,0.6674928650027141,0.2836374379694462,0.2539862779667601,0.9511303029721603,4.529410385002848,4.500201957009267,5.480540687975008,0.48419205500977114,0.45573550200788304,5.964732742984779,0.31711220496799797,0.28703905298607424,6.281844947952777,0.30179441504878923,0.2723390620085411,6.583639363001566,0.26695775997359306,0.23878467502072453,6.850597122975159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1,0.4056891680229455,j,1,1.559269602992572,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,8,001,3,2,2018_Oct_04_1120,Dissertation,59.49359316166042,
,,0,,,Verdadero,Falso,f,B,single_right,La casa de Enrique le quedó muy limpia antes de su fiesta,0,0,0,1,j,0,246,Enrique limpió la casa antes de recibir a los invitados.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,52,52,45,,,,,,,,,,,,,,,,,,0.5503007819643244,0.5391817770432681,0.5503007819643244,0.20110509998630732,0.1733034619828686,0.7514058819506317,0.20039365300908685,0.1674540030071512,0.9517995349597186,0.23266990203410387,0.20224736799718812,1.1844694369938225,0.21854824799811468,0.18847771198488772,1.4030176849919371,0.2669946649693884,0.23780798801453784,1.6700123499613255,0.267873787030112,0.2349669830291532,1.9378861369914375,0.29985558800399303,0.26749703800305724,2.2377417249954306,0.28391109500080347,0.25480181199964136,2.521652819996234,0.3015071619884111,0.27122980495914817,2.823159981984645,0.3177970050019212,0.2885566500481218,3.1409569869865663,0.2836603249888867,0.255109513993375,3.424617311975453,,,,,,,,,,,,,,j,1,0.44093168299878016,f,1,10.11546763201477,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,8,001,3,2,2018_Oct_04_1120,Dissertation,59.49359316166042,
,,0,,,Verdadero,Falso,j,B,incongruent_left,El barista vació el café que los clientes dejaron en el fregadero cuando dijeron que estaba feo,0,1,1,0,f,0,117,El barista no escuchó las quejas de los clientes.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,53,53,28,,,,,,,,,,,,,,,,,,0.550566065008752,0.5545598450116813,0.550566065008752,0.2510001980117522,0.20818314899224788,0.8015662630205043,0.18398383201565593,0.15726289298618212,0.9855500950361602,0.21707726997556165,0.19119433703599498,1.2026273650117218,0.6345929449889809,0.5903604329796508,1.8372203100007027,0.40150405501481146,0.37555844703456387,2.238724365015514,0.3838628550292924,0.34190895000938326,2.6225872200448066,0.40118697995785624,0.3750459949951619,3.023774200002663,0.48492433002684265,0.44241222500568256,3.5086985300295055,0.33351076499093324,0.28454470698488876,3.8422092950204387,0.3006455830181949,0.26781057904008776,4.142854878038634,0.25211486499756575,0.22894825198454782,4.394969743036199,0.25005840498488396,0.20913327496964484,4.645028148021083,,,,0.2825371759827249,0.2389247989631258,4.927565324003808,,,,,f,1,0.5167265619966201,j,1,4.621730379993096,,,,0.30278957402333617,0.2604316640063189,5.230354898027144,0.2666420749737881,0.22447520797140896,5.4969969730009325,0.3679497450357303,0.325001107994467,5.864946718036663,,,,,,,None,None,,,,,,,,,,8,001,3,2,2018_Oct_04_1120,Dissertation,59.49359316166042,
,,1,,,Verdadero,Falso,f,B,congruent_right,El padre metió las copas sucias que su hija dejó en la mesa en el lavaplatos cuando acabó de comer,1,1,0,0,j,0,37,El padre limpió la mesa después de la comida.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,54,54,16,,,,,,,,,,,,,,,,,,0.7338190079899505,0.7205290509737097,0.7338190079899505,0.26649099204223603,0.2164850800181739,1.0003100000321865,0.18539915001019835,0.15822722000302747,1.1857091500423849,0.21687473997008055,0.17429304000688717,1.4025838900124654,0.23410285502905026,0.20947419002186507,1.6366867450415157,0.29975955496774986,0.2503161469940096,1.9364463000092655,0.30140121799195185,0.27470308501506224,2.2378475180012174,0.501705167000182,0.4588711649994366,2.7395526850013994,0.6011140900081955,0.5763607650296763,3.340666775009595,0.31800079002277926,0.29020217998186126,3.658667565032374,0.2332956079626456,0.191654930007644,3.8919631729950197,0.35008861002279446,0.29997099295724183,4.242051783017814,0.33500774001004174,0.30816315999254584,4.577059523027856,,,,0.586397691979073,0.5431223600171506,5.163457215006929,,,,,j,1,0.44261295202886686,j,0,2.0570674359914847,,,,0.3832425200380385,0.34203128196531907,5.546699735044967,0.384839549951721,0.3423180799582042,5.931539284996688,0.36772645299788564,0.3248323049629107,6.299265737994574,0.3172503170208074,0.29171853297157213,6.616516055015381,0.3174380129785277,0.2742018150165677,6.933954067993909,None,None,0.41701094002928585,0.36647420504596084,7.350965008023195,,,,,,,8,001,3,2,2018_Oct_04_1120,Dissertation,59.49359316166042,
,,1,,,Verdadero,Falso,f,A,congruent_right,The girl,0,0,0,0,j,0,308,a,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,55,55,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1,0.5056771879899316,None,0,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,8,001,3,2,2018_Oct_04_1120,Dissertation,59.49359316166042,
,,0,,,Verdadero,Falso,f,A,single_right,The girl,0,0,0,1,j,0,302,a,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,56,56,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1,0.6600240049883723,None,0,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,8,001,3,2,2018_Oct_04_1120,Dissertation,59.49359316166042,
,,0,,,Verdadero,Falso,j,B,incongruent_right,Después de que la arquitecta empezó los planos se volvieron más sencillos,1,1,1,0,j,1,22,Los planos siempre fueron muy sencillos.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,57,57,1,,,,,,,,,,,,,,,,,,0.5518118860200047,0.5427424419904128,0.5518118860200047,0.2342558330274187,0.20714961003977805,0.7860677190474235,0.367047946958337,0.3337450710241683,1.1531156660057604,0.317284198012203,0.2827058339607902,1.4703998640179634,0.2673894729814492,0.23835968697676435,1.7377893369994126,0.4009592480142601,0.36777822097064927,2.1387485850136727,0.26753537100739777,0.23417511099250987,2.4062839560210705,0.4181765179964714,0.3927999020088464,2.824460474017542,0.4177486220141873,0.391795014962554,3.242209096031729,0.30065414798446,0.2721222569816746,3.542863244016189,0.26748916500946507,0.24101812997832894,3.810352409025654,0.350834732002113,0.31744965503457934,4.161187141027767,,,,,,,,,,,,,,f,0,0.47629360295832157,j,1,2.4147550020134076,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,8,001,3,2,2018_Oct_04_1120,Dissertation,59.49359316166042,
,,1,,,Verdadero,Falso,f,B,congruent_right,Después de que corrí el maratón no me parecía tan imposible,1,1,0,0,j,0,21,Me sentí mejor corriendo el maratón que anticipaba.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,58,58,0,,,,,,,,,,,,,,,,,,0.8178729219944216,0.809777854999993,0.8178729219944216,0.28430506301810965,0.2408183680381626,1.1021779850125313,0.3844546370091848,0.3580415250035003,1.486632622021716,0.35095107497181743,0.32606897299410775,1.8375836969935335,0.2672771229990758,0.24204083502991125,2.1048608199926093,0.48456816002726555,0.4580511180101894,2.589428980019875,0.4343996220268309,0.41045214800396934,3.023828602046706,0.3840821179910563,0.35902347997762263,3.407910720037762,0.5335754769621417,0.5006357980309986,3.9414861969999038,0.4529255550005473,0.44194485899060965,4.394411752000451,0.38410508004017174,0.35890052799368277,4.778516832040623,,,,,,,,,,,,,,,,,j,1,0.6106855520047247,j,0,2.574836771003902,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,8,001,3,2,2018_Oct_04_1120,Dissertation,59.49359316166042,
,,1,,,Verdadero,Falso,j,B,congruent_left,Los estudiantes metieron la tarea que la maestra les dio en la clase en sus bolsas antes de irse,1,1,0,0,f,0,40,La maestra se quedó con la tarea de los alumnos.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,59,59,19,,,,,,,,,,,,,,,,,,0.651545129949227,0.6402883600094356,0.651545129949227,0.2661395680042915,0.22214981500292197,0.9176846979535185,0.35175808204803616,0.31800881202798337,1.2694427800015546,0.2670640699798241,0.23468377999961376,1.5365068499813788,1.0372725849738345,1.0106141719734296,2.573779434955213,0.5170750300167128,0.47524462500587106,3.090854464971926,0.5517552029923536,0.5078220799914561,3.6426096679642797,0.3009090250125155,0.2748064589686692,3.943518692976795,0.2495707250200212,0.22240086400415748,4.193089417996816,0.2847595869679935,0.2584549969760701,4.47784900496481,0.28441916598239914,0.2562630580505356,4.762268170947209,0.2992670470266603,0.24898979102727026,5.061535217973869,0.2685915009933524,0.2400092189782299,5.330126718967222,,,,0.28311304398812354,0.2542386960121803,5.613239762955345,,,,,f,1,0.8752728949766606,f,0,6.968472214997746,,,,0.2851062370464206,0.24237479199655354,5.898346000001766,0.2675594529719092,0.22375086997635663,6.165905452973675,0.23323464498389512,0.2063835950102657,6.39914009795757,0.2520792619907297,0.2242166170035489,6.6512193599483,0.2660681600100361,0.22344297001836821,6.917287519958336,None,None,,,,,,,,,,8,001,3,2,2018_Oct_04_1120,Dissertation,59.49359316166042,
,,0,,,Verdadero,Falso,j,B,incongruent_right,Amalia puso el jamón que sus hermanos dejaron en los platos en el refrigerador después de que comieron,1,1,1,0,j,1,34,Los hermanos ordenaron la mesa después de comer. ,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,60,60,13,,,,,,,,,,,,,,,,,,0.5336790350265801,0.5177302400115877,0.5336790350265801,0.18410927499644458,0.14037892495980486,0.7177883100230247,0.1996891709859483,0.15539143898058683,0.917477481008973,0.2005977890221402,0.1734669219586067,1.1180752700311132,0.568593191972468,0.5258473320282064,1.6866684620035812,0.5516343780327588,0.5090345100034028,2.23830284003634,0.5013069669948891,0.45907277503283694,2.739609807031229,0.3328021749621257,0.2830869579920545,3.072411981993355,0.31866462499601766,0.29097202996490523,3.3910766069893725,0.40097214304842055,0.35159709700383246,3.792048750037793,0.317019056994468,0.2907857979880646,4.109067807032261,0.3351410849718377,0.2926239100052044,4.444208892004099,0.3676532930112444,0.32543377502588555,4.811862185015343,,,,0.38441696198424324,0.35859195998637006,5.196279146999586,,,,,j,1,0.47298895398853347,f,0,4.098545240005478,,,,0.34912473399890587,0.30012391397031024,5.545403880998492,0.36770873703062534,0.33769348298665136,5.913112618029118,0.3692320669651963,0.3420717629487626,6.282344684994314,0.40034958004252985,0.3580567550379783,6.682694265036844,,,,None,None,,,,,,,,,,8,001,3,2,2018_Oct_04_1120,Dissertation,59.49359316166042,
,,0,,,Verdadero,Falso,f,A,single_left,The girl,0,0,0,1,f,0,305,a,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,61,61,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1,0.5741216250462458,None,0,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,8,001,3,2,2018_Oct_04_1120,Dissertation,59.49359316166042,
,,0,,,Verdadero,Falso,j,B,single_left,Linda hace un paseo en las montañas todos los sábados,0,0,0,1,f,0,236,A Linda no le gusta la naturaleza.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,62,62,35,,,,,,,,,,,,,,,,,,0.6339980670018122,0.6227238349965774,0.6339980670018122,0.3172922329977155,0.2883437220007181,0.9512902999995276,0.2672022070037201,0.2379225580370985,1.2184925070032477,0.3179076079977676,0.2890113180037588,1.5364001150010154,0.26735939201898873,0.23904723505256698,1.803759507020004,0.26744172000326216,0.2352004229906015,2.0712012270232663,0.2506541679613292,0.22187865199521184,2.3218553949845955,0.33385231503052637,0.3011108569917269,2.655707710015122,0.3003947070101276,0.27173720503924415,2.9561024170252495,0.3005830249749124,0.2732536719995551,3.256685442000162,,,,,,,,,,,,,,,,,,,,f,1,0.4207425499917008,j,1,5.002148829982616,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,8,001,3,2,2018_Oct_04_1120,Dissertation,59.49359316166042,
,,1,,,Verdadero,Falso,j,B,congruent_left,No aceptaron a las mujeres en el club por sus prejuicios,0,0,0,0,f,0,259,Las mujeres tenían muchos prejuicios.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,63,63,58,,,,,,,,,,,,,,,,,,0.5844162800349295,0.5728561250143684,0.5844162800349295,0.20064688700949773,0.17223336995812133,0.7850631670444272,0.20100485999137163,0.17192087502917275,0.9860680270357989,0.23327390797203407,0.20489970000926405,1.219341935007833,0.25112488999729976,0.22154688695445657,1.4704668250051327,0.2670168500044383,0.23898815200664103,1.737483675009571,0.33434478199342266,0.3014280149945989,2.0718284570029937,0.2842112130019814,0.2550057049957104,2.356039670004975,0.5181872000102885,0.4851341769681312,2.8742268700152636,0.4001620369963348,0.3714530430152081,3.2743889070115983,0.31783944304334,0.2892703529796563,3.5922283500549383,,,,,,,,,,,,,,,,,f,1,0.4724966969806701,f,0,3.1929129069903865,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,8,001,3,2,2018_Oct_04_1120,Dissertation,59.49359316166042,
,,0,,,Verdadero,Falso,f,A,incongruent_left,The girl,0,0,1,0,f,0,313,a,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,64,64,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1,0.7909082850092091,None,0,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,8,001,3,2,2018_Oct_04_1120,Dissertation,59.49359316166042,
,,0,,,Verdadero,Falso,f,B,single_right,Después de preparar el desayuno Pedro limpia bien la cocina,0,0,0,1,j,0,238,Pedro no deja la cocina sucia.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,65,65,37,,,,,,,,,,,,,,,,,,0.6505946329561993,0.6390289100236259,0.6505946329561993,0.33476795704336837,0.30624973302474245,0.9853625899995677,0.3334570229635574,0.30588032997911796,1.318819612963125,0.28473901003599167,0.25549635698553175,1.6035586229991168,0.3681176569662057,0.340674492996186,1.9716762799653225,0.2664066900033504,0.23858227499295026,2.238082969968673,0.38435745803872123,0.3549566600122489,2.622440428007394,0.3510323349619284,0.32195434300228953,2.9734727629693225,0.33444038702873513,0.3051390370237641,3.3079131499980576,0.3342958329594694,0.3013509450247511,3.642208982957527,,,,,,,,,,,,,,,,,,,,f,0,0.4558066730387509,f,1,3.079203119967133,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,8,001,3,2,2018_Oct_04_1120,Dissertation,59.49359316166042,
