practiceimage,PracticeimageCorrAns,congruent,practiceSentence,practiceSentenceCompQ,compRespL,compRespR,compRespCorr,block,image,sentence,ambiguous,critical,Incongruent,Single,imageCorrAns,incongruentambiguous,criticalSentenceCode,compQ,RepeatFlankerIfNeeded.thisRepN,RepeatFlankerIfNeeded.thisTrialN,RepeatFlankerIfNeeded.thisN,RepeatFlankerIfNeeded.thisIndex,practiceFlankerLoop.thisRepN,practiceFlankerLoop.thisTrialN,practiceFlankerLoop.thisN,practiceFlankerLoop.thisIndex,RepeatPracticeSentencesIfNeeded.thisRepN,RepeatPracticeSentencesIfNeeded.thisTrialN,RepeatPracticeSentencesIfNeeded.thisN,RepeatPracticeSentencesIfNeeded.thisIndex,practiceSentenceLoop.thisRepN,practiceSentenceLoop.thisTrialN,practiceSentenceLoop.thisN,practiceSentenceLoop.thisIndex,MixedPractice.thisRepN,MixedPractice.thisTrialN,MixedPractice.thisN,MixedPractice.thisIndex,MixedPracticeTrial.thisRepN,MixedPracticeTrial.thisTrialN,MixedPracticeTrial.thisN,MixedPracticeTrial.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,keyResponseIntroText.keys,keyResponseIntroText.rt,keyResponseIntro2Text.keys,keyResponseIntro2Text.rt,FlankerInstructions_keyresponse.keys,FlankerInstructions_keyresponse.rt,FlankerInstructions2_keyresponse.keys,FlankerInstructions2_keyresponse.rt,PracticeFlankerResponse.keys,PracticeFlankerResponse.corr,PracticeFlankerResponse.rt,SPRInstructions_keyresponse.keys,SPRInstructions_keyresponse.rt,SPRinstructions2_keyresponse.keys,SPRinstructions2_keyresponse.rt,IRI_0,IRI_FL_0,space_0,IRI_1,IRI_FL_1,space_1,IRI_2,IRI_FL_2,space_2,IRI_3,IRI_FL_3,space_3,IRI_4,IRI_FL_4,space_4,IRI_5,IRI_FL_5,space_5,IRI_6,IRI_FL_6,space_6,IRI_7,IRI_FL_7,space_7,IRI_8,IRI_FL_8,space_8,IRI_9,IRI_FL_9,space_9,IRI_10,IRI_FL_10,space_10,IRI_11,IRI_FL_11,space_11,IRI_12,IRI_FL_12,space_12,IRI_13,IRI_FL_13,space_13,key_resp_practiceCompQ.keys,key_resp_practiceCompQ.corr,key_resp_practiceCompQ.rt,IRI_14,IRI_FL_14,space_14,IRI_15,IRI_FL_15,space_15,combinedInstructions_keyresponse.keys,combinedInstructions_keyresponse.rt,keyResponseInstructionsMixed.keys,keyResponseInstructionsMixed.rt,flankerkeyresponse.keys,flankerkeyresponse.corr,flankerkeyresponse.rt,CompQkeyresponse.keys,CompQkeyresponse.corr,CompQkeyresponse.rt,key_resp_3.keys,keyResponsePreStart.keys,keyResponsePreStart.rt,key_resp_2.keys,key_resp_4.keys,IRI_16,IRI_FL_16,space_16,IRI_17,IRI_FL_17,space_17,IRI_18,IRI_FL_18,space_18,IRI_19,IRI_FL_19,space_19,key_resp_4.rt,rest_keyresponse.keys,rest_keyresponse.rt,IRI_20,IRI_FL_20,space_20,session,participant,level,frameRate,expName,date,group,
,,0,,,Verdadero,Falso,f,A,incongruent_right,La madre metió los vasos sucios que su hija dejó en el lavaplatos cuando acabó de comer,0,1,1,0,j,0,137,La madre limpió después de la comida.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,58,58,28,,,,,,,,,,,,,,,,0.533245801926,0.475790023804,0.533245801926,0.285906076431,0.221466064453,0.819151878357,0.367556095123,0.304503917694,1.18670797348,1.5211379528,1.44365406036,2.70784592628,0.199378013611,0.120995998383,2.9072239399,0.217685937881,0.154052972794,3.12490987778,0.266439914703,0.188297986984,3.39134979248,0.233960151672,0.120466947556,3.62530994415,0.20111489296,0.104381084442,3.82642483711,0.216141939163,0.149075984955,4.04256677628,0.218000173569,0.152846097946,4.26056694984,0.201977014542,0.138527154922,4.46254396439,0.38361787796,0.300737142563,4.84616184235,0.534873008728,0.471295118332,5.38103485107,,,,0.383295059204,0.319250822067,5.76432991028,0.352724075317,0.284954071045,6.1170539856,,,,,j,1,0.554848194122,f,1,1.92410802841,,,,None,None,0.835824966431,0.756728172302,6.95287895203,,,,,,,,,,,,,,,,1,2,4,60.061145088560146,Dissertation,2018_Jul_18_1902,2,
,,0,,,Verdadero,Falso,f,A,single_left,Mi padre me partió el sándwich en dos para llevarlo a clase,0,0,0,1,f,0,222,Me compré la comida en la escuela. ,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,59,59,51,,,,,,,,,,,,,,,,0.501162052155,0.452461957932,0.501162052155,0.332327842712,0.286164999008,0.833489894867,0.267845153809,0.188459873199,1.10133504868,0.233613967896,0.166856050491,1.33494901657,0.251630067825,0.184309959412,1.5865790844,0.217622995377,0.152749061584,1.80420207977,0.417006969452,0.352728128433,2.22120904922,0.284466028214,0.237612962723,2.50567507744,0.28481388092,0.238219976425,2.79048895836,0.267022132874,0.206228017807,3.05751109123,0.234223842621,0.17284488678,3.29173493385,0.315793037415,0.25287604332,3.60752797127,,,,,,,,,,,,,,,,,,,,f,1,0.471957206726,j,0,1.4533290863,,,,None,None,,,,,,,,,,,,,,,,,,,1,2,4,60.061145088560146,Dissertation,2018_Jul_18_1902,2,
,,0,,,Verdadero,Falso,j,A,incongruent_right,Siempre que mi hermana maneja el carro suena raro ,1,1,1,0,j,1,3,El carro está en una condición perfecta.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,60,60,2,,,,,,,,,,,,,,,,0.482335090637,0.450993061066,0.482335090637,0.352145910263,0.304538965225,0.8344810009,0.28461098671,0.239634037018,1.11909198761,0.215969085693,0.170964002609,1.3350610733,0.251484870911,0.205190896988,1.58654594421,0.334294080734,0.27191901207,1.92084002495,0.384819984436,0.322045087814,2.30566000938,0.250839948654,0.188035964966,2.55649995804,0.300512075424,0.256793022156,2.85701203346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1,0.454993009567,j,1,1.94518995285,,,,None,None,,,,,,,,,,,,,,,,,,,1,2,4,60.061145088560146,Dissertation,2018_Jul_18_1902,2,
,,1,,,Verdadero,Falso,j,A,congruent_right,Jorge puso las monedas que traía en su abrigo en la mesa cuando regresó a su casa,1,1,0,0,j,0,12,Las monedas de Jorge están en su abrigo.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,61,61,11,,,,,,,,,,,,,,,,0.49985408783,0.447660923004,0.49985408783,0.318681955338,0.256472826004,0.818536043167,0.266674041748,0.203896999359,1.08521008492,0.199060916901,0.135332107544,1.28427100182,0.250305175781,0.185031890869,1.5345761776,0.286154985428,0.221424102783,1.82073116302,0.300571918488,0.237917900085,2.12130308151,0.301023960114,0.238151073456,2.42232704163,0.317041158676,0.255646944046,2.7393682003,0.26659488678,0.186058998108,3.00596308708,0.235386133194,0.172008037567,3.24134922028,0.451352834702,0.372889041901,3.69270205498,0.300315141678,0.225191116333,3.99301719666,0.282721996307,0.199013948441,4.27573919296,,,,0.368960857391,0.30485701561,4.64470005035,0.283890962601,0.220132827759,4.92859101295,,,,,j,1,0.673982143402,f,0,2.94786286354,,,,None,None,0.435163021088,0.356835126877,5.36375403404,,,,,,,,,,,,,,,,1,2,4,60.061145088560146,Dissertation,2018_Jul_18_1902,2,
,,0,,,Verdadero,Falso,j,A,incongruent_left,La pantalla de mi computadora se me rompió,0,0,1,0,f,0,221,Mi computadora está en una condición perfecta.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,62,62,50,,,,,,,,,,,,,,,,0.583707809448,0.557066917419,0.583707809448,0.201518058777,0.1524310112,0.785225868225,0.315864086151,0.269464969635,1.10108995438,0.302224874496,0.254538059235,1.40331482887,0.183061122894,0.137236118317,1.58637595177,0.501129865646,0.454166889191,2.08750581741,0.569321155548,0.522861003876,2.65682697296,0.300705909729,0.254868030548,2.95753288269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1,0.588152170181,j,1,1.62179923058,,,,None,None,,,,,,,,,,,,,,,,,,,1,2,4,60.061145088560146,Dissertation,2018_Jul_18_1902,2,
,,1,,,Verdadero,Falso,f,A,congruent_left,Los autobuses en Madrid tienen más de quince pies de altura ,0,0,0,0,f,0,225,Los autobuses madrileños son muy altos.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,63,63,54,,,,,,,,,,,,,,,,0.650923967361,0.615654945374,0.650923967361,0.234206914902,0.171486139297,0.885130882263,0.468075037003,0.404363155365,1.35320591927,0.166833877563,0.121803998947,1.52003979683,0.232834100723,0.183566808701,1.75287389755,0.317917108536,0.270377874374,2.07079100609,0.30103302002,0.237118005753,2.37182402611,0.299637794495,0.237878084183,2.6714618206,0.167994976044,0.103121042252,2.83945679665,0.317242145538,0.253703832626,3.15669894218,0.368114948273,0.288098096848,3.52481389046,,,,,,,,,,,,,,,,,,,,,,,f,1,0.455055952072,f,1,2.24028992653,,,,None,None,,,,,,,,,,,,,,,,,,,1,2,4,60.061145088560146,Dissertation,2018_Jul_18_1902,2,
,,1,,,Verdadero,Falso,f,A,congruent_left,Justo después de bajarme el autobús falló de repente ,0,0,0,0,f,0,213,Deben mandar el autobús al mecánico.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,64,64,42,,,,,,,,,,,,,,,,0.667573928833,0.631060838699,0.667573928833,0.283756971359,0.237581014633,0.951330900192,0.284855127335,0.237905979156,1.23618602753,0.216721773148,0.172019004822,1.45290780067,0.366411209106,0.318709850311,1.81931900978,0.319149971008,0.271381855011,2.13846898079,0.367061853409,0.317826032639,2.5055308342,0.368396043777,0.307374954224,2.87392687798,0.316630125046,0.253997087479,3.19055700302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1,0.423753023148,f,1,1.75737905502,,,,None,None,,,,,,,,,,,,,,,,,,,1,2,4,60.061145088560146,Dissertation,2018_Jul_18_1902,2,
,,0,,,Verdadero,Falso,f,A,incongruent_right,El mecánico arregló el carro rápido,0,0,1,0,j,0,227,El mécanico trabaja de una manera eficiente.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,65,65,56,,,,,,,,,,,,,,,,0.499299049377,0.480542182922,0.499299049377,0.336104869843,0.300891876221,0.83540391922,0.251228094101,0.217561006546,1.08663201332,0.301254034042,0.255516052246,1.38788604736,0.250006914139,0.200885057449,1.6378929615,0.485389947891,0.453242778778,2.12328290939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,0,0.433125019073,f,1,1.45593905449,,,,None,None,,,,,,,,,,,,,,,,,,,1,2,4,60.061145088560146,Dissertation,2018_Jul_18_1902,2,
,,1,,,Verdadero,Falso,f,A,congruent_right,El reloj de mi mamá tiene diamantes pero le queda muy bien,0,0,0,0,j,0,223,Mi madre tiene un reloj bonito.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,66,66,52,,,,,,,,,,,,,,,,0.818440914154,0.781178951263,0.818440914154,0.317502975464,0.255122184753,1.13594388962,0.215380907059,0.166780948639,1.35132479668,0.267888069153,0.220949888229,1.61921286583,0.233356952667,0.186058998108,1.8525698185,0.302798986435,0.255671977997,2.15536880493,0.267529964447,0.221534013748,2.42289876938,0.283967018127,0.221926927567,2.70686578751,0.217045068741,0.154770851135,2.92391085625,0.267216920853,0.222146987915,3.1911277771,0.267970085144,0.222732067108,3.45909786224,0.366847038269,0.323037862778,3.82594490051,,,,,,,,,,,,,,,,,,,,j,1,0.537332057953,f,1,1.5764670372,,,,None,None,,,,,,,,,,,,,,,,,,,1,2,4,60.061145088560146,Dissertation,2018_Jul_18_1902,2,
,,0,,,Verdadero,Falso,f,A,incongruent_right,Jaime metió el chaleco que su pareja dejó en el clóset cuando regresaron,0,1,1,0,j,0,133,La pareja de Jaime no colgó su chaleco cuando volvió. ,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,67,67,26,,,,,,,,,,,,,,,,0.567973136902,0.528177022934,0.567973136902,0.350999832153,0.286785840988,0.918972969055,0.216984033585,0.155297040939,1.13595700264,0.232405185699,0.16842007637,1.36836218834,0.217620849609,0.153265953064,1.58598303795,0.201425075531,0.137461185455,1.78740811348,0.451528072357,0.374279022217,2.23893618584,0.300390958786,0.238747119904,2.53932714462,0.40171790123,0.33700799942,2.94104504585,0.233947992325,0.172394037247,3.17499303818,0.250669956207,0.184504032135,3.42566299438,0.216835975647,0.15441608429,3.64249897003,0.634791135788,0.571954965591,4.27729010582,,,,,,,,,,,,,,,,,j,1,0.50258398056,j,0,7.54141402245,,,,None,None,,,,,,,,,,,,,,,,,,,1,2,4,60.061145088560146,Dissertation,2018_Jul_18_1902,2,
,,0,,,Verdadero,Falso,f,A,single_left,El mecánico estará de vacaciones solo unos días,0,0,0,1,f,0,230,El mecánico viaja solo.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,68,68,59,,,,,,,,,,,,,,,,0.58710694313,0.563702821732,0.58710694313,0.300981044769,0.255510091782,0.8880879879,0.250886917114,0.204918861389,1.13897490501,0.282720088959,0.237222909927,1.42169499397,0.435018062592,0.390001058578,1.85671305656,0.317714929581,0.267987966537,2.17442798615,0.35090303421,0.306485891342,2.52533102036,0.450271844864,0.403514862061,2.97560286522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1,0.735824108124,j,0,5.78583216667,,,,None,None,,,,,,,,,,,,,,,,,,,1,2,4,60.061145088560146,Dissertation,2018_Jul_18_1902,2,
,,0,,,Verdadero,Falso,j,A,incongruent_right,La señora insertó la tarjeta que su pareja le dejó en su cartera en la máquina para pagar,1,1,1,0,j,1,19,La mujer puso la tarjeta en su cartera.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,69,69,18,,,,,,,,,,,,,,,,0.599844932556,0.548614025116,0.599844932556,0.302088975906,0.221044063568,0.901933908463,0.349258899689,0.285140991211,1.25119280815,0.35165309906,0.255125045776,1.60284590721,0.300628900528,0.219310998917,1.90347480774,0.302011013031,0.239932775497,2.20548582077,0.249224185944,0.168699979782,2.45471000671,0.286086797714,0.207407951355,2.74079680443,0.316201210022,0.233656167984,3.05699801445,0.233485937119,0.134948015213,3.29048395157,0.285783052444,0.20801615715,3.57626700401,0.266438007355,0.187881946564,3.84270501137,0.282890796661,0.18653678894,4.12559580803,0.250935077667,0.186177968979,4.3765308857,,,,0.435550928116,0.370833873749,4.81208181381,0.251275062561,0.170992136002,5.06335687637,,,,,j,1,0.556310892105,j,1,2.47364497185,,,,None,None,0.183751106262,0.104249954224,5.24710798264,0.33360004425,0.254590034485,5.58070802689,,,,,,,,,,,,,1,2,4,60.061145088560146,Dissertation,2018_Jul_18_1902,2,
,,0,,,Verdadero,Falso,j,A,single_right,Cuando usó mi carro Jorge lo aparcó muy mal,0,0,0,1,j,0,212,No le presto mi carro a nadie.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,70,70,41,,,,,,,,,,,,,,,,0.484071016312,0.443964004517,0.484071016312,0.282499074936,0.21800494194,0.766570091248,0.218168020248,0.17275094986,0.984738111496,0.183503866196,0.137612104416,1.16824197769,0.25169301033,0.201663970947,1.41993498802,0.283480167389,0.233597040176,1.70341515541,0.267534017563,0.221413135529,1.97094917297,0.316262960434,0.270184993744,2.28721213341,0.234362840652,0.187174797058,2.52157497406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1,0.489560842514,j,1,2.07705998421,,,,None,None,,,,,,,,,,,,,,,,,,,1,2,4,60.061145088560146,Dissertation,2018_Jul_18_1902,2,
,,1,,,Verdadero,Falso,j,A,congruent_left,La familia tenía una mesa antigua en el porche de su casa,0,0,0,0,f,0,201,La mesa antigua está en el comedor.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,71,71,30,,,,,,,,,,,,,,,,0.467808008194,0.438940048218,0.467808008194,0.282641887665,0.217867136002,0.750449895859,0.218645095825,0.166229963303,0.969094991684,0.451751947403,0.387805938721,1.42084693909,0.166300058365,0.121093034744,1.58714699745,0.284528970718,0.216625928879,1.87167596817,0.251181840897,0.170756816864,2.12285780907,0.350594043732,0.304673910141,2.4734518528,0.250952005386,0.189306974411,2.72440385818,0.217259168625,0.155640125275,2.94166302681,0.434455871582,0.369402885437,3.37611889839,0.234424114227,0.187787055969,3.61054301262,,,,,,,,,,,,,,,,,,,,f,1,0.453553915024,j,1,3.63050985336,,,,None,None,,,,,,,,,,,,,,,,,,,1,2,4,60.061145088560146,Dissertation,2018_Jul_18_1902,2,
,,0,,,Verdadero,Falso,j,A,single_left,La participante brilló cuando ganó el maratón,0,0,0,1,f,0,218,La participante se quedó triste después del maratón.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,72,72,47,,,,,,,,,,,,,,,,0.368381023407,0.345457077026,0.368381023407,0.267153978348,0.221472978592,0.635535001755,0.267678976059,0.217745065689,0.903213977814,0.250283956528,0.205493927002,1.15349793434,0.333131074905,0.287337064743,1.48662900925,0.302290916443,0.252449989319,1.78891992569,0.283493995667,0.237856864929,2.07241392136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1,0.469150066376,j,1,1.79342412949,,,,None,None,,,,,,,,,,,,,,,,,,,1,2,4,60.061145088560146,Dissertation,2018_Jul_18_1902,2,
,,0,,,Verdadero,Falso,f,A,incongruent_right,a,0,0,1,0,j,0,315,a,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,73,73,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,0,0.287581205368,None,0,,,,,None,None,,,,,,,,,,,,,,,,,,,1,2,4,60.061145088560146,Dissertation,2018_Jul_18_1902,2,
,,1,,,Verdadero,Falso,f,A,congruent_right,a,0,0,0,0,j,0,312,a,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,74,74,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1,0.422962903976,None,0,,,,,None,None,,,,,,,,,,,,,,,,,,,1,2,4,60.061145088560146,Dissertation,2018_Jul_18_1902,2,
