practiceimage,PracticeimageCorrAns,congruent,practiceSentence,practiceSentenceCompQ,compRespL,compRespR,compRespCorr,block,image,sentence,ambiguous,critical,Incongruent,Single,imageCorrAns,incongruentambiguous,criticalSentenceCode,compQ,RepeatFlankerIfNeeded.thisRepN,RepeatFlankerIfNeeded.thisTrialN,RepeatFlankerIfNeeded.thisN,RepeatFlankerIfNeeded.thisIndex,practiceFlankerLoop.thisRepN,practiceFlankerLoop.thisTrialN,practiceFlankerLoop.thisN,practiceFlankerLoop.thisIndex,RepeatPracticeSentencesIfNeeded.thisRepN,RepeatPracticeSentencesIfNeeded.thisTrialN,RepeatPracticeSentencesIfNeeded.thisN,RepeatPracticeSentencesIfNeeded.thisIndex,practiceSentenceLoop.thisRepN,practiceSentenceLoop.thisTrialN,practiceSentenceLoop.thisN,practiceSentenceLoop.thisIndex,MixedPractice.thisRepN,MixedPractice.thisTrialN,MixedPractice.thisN,MixedPractice.thisIndex,MixedPracticeTrial.thisRepN,MixedPracticeTrial.thisTrialN,MixedPracticeTrial.thisN,MixedPracticeTrial.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,keyResponseIntroText.keys,keyResponseIntroText.rt,keyResponseIntro2Text.keys,keyResponseIntro2Text.rt,FlankerInstructions_keyresponse.keys,FlankerInstructions_keyresponse.rt,FlankerInstructions2_keyresponse.keys,FlankerInstructions2_keyresponse.rt,PracticeFlankerResponse.keys,PracticeFlankerResponse.corr,PracticeFlankerResponse.rt,SPRInstructions_keyresponse.keys,SPRInstructions_keyresponse.rt,SPRinstructions2_keyresponse.keys,SPRinstructions2_keyresponse.rt,IRI_0,IRI_FL_0,space_0,IRI_1,IRI_FL_1,space_1,key_resp_practiceCompQ.keys,key_resp_practiceCompQ.corr,key_resp_practiceCompQ.rt,combinedInstructions_keyresponse.keys,combinedInstructions_keyresponse.rt,keyResponseInstructionsMixed.keys,keyResponseInstructionsMixed.rt,flankerkeyresponse.keys,flankerkeyresponse.corr,flankerkeyresponse.rt,IRI_2,IRI_FL_2,space_2,IRI_3,IRI_FL_3,space_3,IRI_4,IRI_FL_4,space_4,IRI_5,IRI_FL_5,space_5,CompQkeyresponse.keys,CompQkeyresponse.corr,CompQkeyresponse.rt,key_resp_3.keys,IRI_6,IRI_FL_6,space_6,IRI_7,IRI_FL_7,space_7,IRI_8,IRI_FL_8,space_8,IRI_9,IRI_FL_9,space_9,IRI_10,IRI_FL_10,space_10,IRI_11,IRI_FL_11,space_11,IRI_12,IRI_FL_12,space_12,keyResponsePreStart.keys,keyResponsePreStart.rt,key_resp_2.keys,key_resp_4.keys,IRI_13,IRI_FL_13,space_13,IRI_14,IRI_FL_14,space_14,IRI_15,IRI_FL_15,space_15,IRI_16,IRI_FL_16,space_16,IRI_17,IRI_FL_17,space_17,IRI_18,IRI_FL_18,space_18,IRI_19,IRI_FL_19,space_19,IRI_20,IRI_FL_20,space_20,key_resp_4.rt,rest_keyresponse.keys,rest_keyresponse.rt,session,participant,level,frameRate,expName,date,group,
,,0,,,Verdadero,Falso,f,B,incongruent_right,Sandra acomodó las novelas que Antonia dejó en el librero cuando las encontró,0,1,1,0,j,0,115,Sandra limpió el lío de libros de Antonia.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,64,64,27,,,,,,,,,,,,,,,,0.199755191803,0.143187046051,0.199755191803,0.366082906723,0.285596132278,0.565838098526,,,,,,,,j,1,0.605664014816,0.317070007324,0.253363132477,0.88290810585,0.318037033081,0.219411849976,1.20094513893,0.31750702858,0.219671010971,1.51845216751,0.384879827499,0.291389942169,1.90333199501,f,1,3.27800798416,,0.368103027344,0.255011081696,2.27143502235,0.35053896904,0.252608060837,2.62197399139,0.316685199738,0.22184586525,2.93865919113,0.351192951202,0.239046096802,3.28985214233,0.434591054916,0.354874134064,3.72444319725,2.7418589592,2.68333101273,6.46630215645,0.400102853775,0.286555051804,6.86640501022,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,59.31824320979797,Dissertation,2018_Jul_18_1614,1,
,,0,,,Verdadero,Falso,f,A,single_right,a,0,0,0,1,j,0,310,a,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,65,65,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,1,0.553478956223,,,,,,,,,,,,,None,0,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,59.31824320979797,Dissertation,2018_Jul_18_1614,1,
,,1,,,Verdadero,Falso,j,B,congruent_left,La arquitecta guardó los planos en su bolsa,0,0,0,0,f,0,231,Los planos están en el archivero.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,66,66,30,,,,,,,,,,,,,,,,0.0830118656158,0.0302069187164,0.0830118656158,0.451108217239,0.404893875122,0.534120082855,,,,,,,,f,1,0.555339097977,0.217039823532,0.15282702446,0.751159906387,0.335430145264,0.271560907364,1.08659005165,0.401108980179,0.354661941528,1.48769903183,0.350735902786,0.305644989014,1.83843493462,j,1,3.13019013405,,0.401616096497,0.356598138809,2.24005103111,0.415935993195,0.369823932648,2.65598702431,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,59.31824320979797,Dissertation,2018_Jul_18_1614,1,
,,0,,,Verdadero,Falso,f,B,incongruent_right,Daniel metió el abrigo que su pareja dejó en la maleta en el clóset cuando regresaron,1,1,1,0,j,1,33,La pareja llevó un abrigo en su equipaje.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,67,67,12,,,,,,,,,,,,,,,,0.132930040359,0.0692319869995,0.132930040359,0.501312017441,0.404980897903,0.6342420578,,,,,,,,j,1,0.557735919952,0.250736951828,0.153625965118,0.884979009628,0.28533911705,0.206508874893,1.17031812668,0.266391038895,0.183254957199,1.43670916557,0.502543926239,0.438763141632,1.93925309181,f,1,8.53074812889,,0.549739122391,0.468128204346,2.4889922142,0.318562984467,0.255242109299,2.80755519867,0.334989786148,0.254812955856,3.14254498482,1.55399417877,1.4768550396,4.69653916359,0.467670917511,0.322109937668,5.1642100811,0.552526950836,0.472054958344,5.71673703194,0.817248106003,0.739035129547,6.53398513794,,,None,None,0.452349901199,0.388514995575,6.98633503914,0.467867136002,0.404728889465,7.45420217514,0.668388843536,0.604552030563,8.12259101868,,,,,,,,,,,,,,,,,,,1,1,4,59.31824320979797,Dissertation,2018_Jul_18_1614,1,
,,1,,,Verdadero,Falso,j,B,congruent_left,Justo cuando aparcaron el carro viejo volvió a fallar,1,1,0,0,f,0,23,El carro está en una condición perfecta.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,68,68,2,,,,,,,,,,,,,,,,0.466780900955,0.42599105835,0.466780900955,0.251253128052,0.189505815506,0.718034029007,,,,,,,,f,1,0.641033172607,0.350840806961,0.274246931076,1.06887483597,0.315762042999,0.251987934113,1.38463687897,0.401795148849,0.352178096771,1.78643202782,0.351571798325,0.305959939957,2.13800382614,j,1,4.24625492096,,0.483214139938,0.436347961426,2.62121796608,0.418767929077,0.371741056442,3.03998589516,0.450518131256,0.401141166687,3.49050402641,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,59.31824320979797,Dissertation,2018_Jul_18_1614,1,
,,1,,,Verdadero,Falso,j,B,congruent_left,La cantante colocó el micrófono que usó en el escenario en su lugar después del concierto,1,1,0,0,f,0,31,La cantante no usó un micrófono durante el show.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,69,69,10,,,,,,,,,,,,,,,,0.135250806808,0.0868268013,0.135250806808,0.416754007339,0.337498188019,0.552004814148,,,,,,,,f,1,0.522661924362,0.216500997543,0.152453899384,0.768505811691,0.385553121567,0.321536064148,1.15405893326,0.401979923248,0.324034929276,1.55603885651,0.367284059525,0.290374994278,1.92332291603,j,1,2.27841305733,,0.434016942978,0.355067968369,2.35733985901,0.366061925888,0.300437927246,2.7234017849,0.302328109741,0.237462997437,3.02572989464,0.41809296608,0.355384111404,3.44382286072,0.382964134216,0.300213098526,3.82678699493,0.433833837509,0.367830038071,4.26062083244,0.536868095398,0.471947908401,4.79748892784,,,None,None,0.266702890396,0.18917798996,5.06419181824,0.401336193085,0.339460134506,5.46552801132,0.316418886185,0.235188007355,5.78194689751,,,,,,,,,,,,,,,,,,,1,1,4,59.31824320979797,Dissertation,2018_Jul_18_1614,1,
,,0,,,Verdadero,Falso,f,B,incongruent_right,Siempre que mi hermana sale el carro se queda sin gasolina,0,1,1,0,j,0,103,Mi hermana no rellena el tanque.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,70,70,21,,,,,,,,,,,,,,,,0.0976929664612,0.0567779541016,0.0976929664612,0.402771949768,0.355035066605,0.500464916229,,,,,,,,j,1,0.585887908936,0.267004966736,0.205152988434,0.767469882965,0.350568056107,0.30490398407,1.11803793907,0.351719141006,0.306720018387,1.46975708008,0.350982904434,0.306953907013,1.82073998451,f,1,1.89421701431,,0.417171955109,0.356022119522,2.23791193962,0.418159008026,0.355165958405,2.65607094765,0.350812911987,0.28849697113,3.00688385963,0.35041809082,0.287303924561,3.35730195045,0.318049907684,0.271671056747,3.67535185814,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,59.31824320979797,Dissertation,2018_Jul_18_1614,1,
,,0,,,Verdadero,Falso,j,B,single_right,Subí la escalera para irme a dormir,0,0,0,1,j,0,250,Mi cuarto de dormir está en la planta baja.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,71,71,49,,,,,,,,,,,,,,,,0.216812849045,0.188664913177,0.216812849045,0.467844009399,0.419425964355,0.684656858444,,,,,,,,j,1,0.474081039429,0.267228126526,0.2232401371,0.95188498497,0.283906936646,0.239943981171,1.23579192162,0.784614086151,0.738867044449,2.02040600777,0.266289949417,0.235168933868,2.28669595718,j,1,2.56076192856,,0.386112928391,0.354944944382,2.67280888557,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,59.31824320979797,Dissertation,2018_Jul_18_1614,1,
,,0,,,Verdadero,Falso,f,B,incongruent_left,Mi papá guardó la pintura que hizo en su despacho de trabajo,0,1,1,0,f,0,114,Mi papá se quedó orgulloso de su pintura.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,72,72,26,,,,,,,,,,,,,,,,0.233464002609,0.19708609581,0.233464002609,0.283354997635,0.221630811691,0.516819000244,,,,,,,,f,1,0.623402118683,0.26793217659,0.201257944107,0.784751176834,0.30113196373,0.241653203964,1.08588314056,0.26602101326,0.202286958694,1.35190415382,0.318339824677,0.272974967957,1.6702439785,f,1,2.42195296288,,0.3665599823,0.320265054703,2.0368039608,0.352028131485,0.28924703598,2.38883209229,0.333589076996,0.287765026093,2.72242116928,0.399700880051,0.35265994072,3.12212204933,0.353611946106,0.305813074112,3.47573399544,0.366855144501,0.305965900421,3.84258913994,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,59.31824320979797,Dissertation,2018_Jul_18_1614,1,
,,0,,,Verdadero,Falso,f,B,incongruent_left,La empleada guardó los documentos que recibió en el buzón en una carpeta después de revisarlos,1,1,1,0,f,1,32,La empleada revisó los documentos.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,73,73,11,,,,,,,,,,,,,,,,0.166377067566,0.105244159698,0.166377067566,0.28339099884,0.22058391571,0.449768066406,,,,,,,,f,1,0.554389953613,0.250889062881,0.16773891449,0.700657129288,0.283492803574,0.218303918839,0.984149932861,0.318627119064,0.238649129868,1.30277705193,0.283246994019,0.204632997513,1.58602404594,f,1,2.02489900589,,0.368819952011,0.285891056061,1.95484399796,0.267128944397,0.204794883728,2.22197294235,0.333894968033,0.255219936371,2.55586791039,0.267574071884,0.190443992615,2.82344198227,0.351063966751,0.255813121796,3.17450594902,0.284211158752,0.188695907593,3.45871710777,0.300582885742,0.221624135971,3.75929999352,,,None,None,0.317405939102,0.241082906723,4.07670593262,0.450658082962,0.368910074234,4.52736401558,1.17090702057,1.09009885788,5.69827103615,,,,,,,,,,,,,,,,,,,1,1,4,59.31824320979797,Dissertation,2018_Jul_18_1614,1,
,,0,,,Verdadero,Falso,j,B,single_right,El chico guapo está bien solo ,0,0,0,1,j,0,258,El chico está contento sin novia.,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,74,74,57,,,,,,,,,,,,,,,,0.133371114731,0.112968921661,0.133371114731,0.331853866577,0.286223888397,0.465224981308,,,,,,,,j,1,0.637601137161,0.23578119278,0.206506967545,0.701006174088,0.350306034088,0.304043054581,1.05131220818,0.318396806717,0.28959107399,1.36970901489,0.300496101379,0.255482912064,1.67020511627,f,0,4.31722187996,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,59.31824320979797,Dissertation,2018_Jul_18_1614,1,
